WKT,code,name,easting,northing,latitude,longitude
POINT (172.596987101973 -43.4892622877568),319400,Papanui North,1567412.9052,5184772.25165,-43.48926229,172.5969871
POINT (172.558700785431 -43.5155990210317),319500,Avonhead East,1564332.6289,5181831.64125,-43.51559902,172.55870079
POINT (172.622909323499 -43.479705069393),319600,Redwood East,1569504.13645,5185843.47645,-43.47970507,172.62290932
POINT (172.552032634863 -43.522199688633),319700,Avonhead South,1563797.6314,5181095.70055,-43.52219969,172.55203263
POINT (172.542860390272 -43.529021764386),319800,Riccarton Racecourse,1563060.5411,5180334.0176,-43.52902176,172.54286039
POINT (172.589693244861 -43.5019402496364),319900,Bryndwr North,1566830.07315,5183361.3803,-43.50194025,172.58969325
POINT (172.60688806721 -43.4920926560563),320000,Northlands (Christchurch City),1568214.96925,5184461.74455,-43.49209266,172.60688807
POINT (172.600136450561 -43.4968121772754),320100,Papanui West,1567671.58525,5183935.0036,-43.49681218,172.60013645
POINT (172.569111603914 -43.5132954958996),320200,Ilam North,1565172.7444,5182091.8772,-43.51329549,172.5691116
POINT (172.515645896965 -43.5445674476037),320300,Hornby West,1560871.50735,5178595.08595,-43.54456745,172.5156459
POINT (172.535663420807 -43.5392180412144),320400,Hornby Central,1562485.3059,5179198.4094,-43.53921804,172.53566342
POINT (172.618713969928 -43.4898803518961),320500,Northcote (Christchurch City),1569170.0271,5184711.8861,-43.48988035,172.61871397
POINT (172.583603260898 -43.5132939152601),320600,Jellie Park,1566344.0564,5182098.01585,-43.51329391,172.58360326
POINT (172.562603854061 -43.5243795023959),320700,Ilam South,1564653.21535,5180858.1589,-43.5243795,172.56260385
POINT (172.596353252914 -43.5066813033294),320800,Bryndwr South,1567371.03405,5182837.47965,-43.5066813,172.59635325
POINT (172.615064574958 -43.498047584776),320900,Papanui East,1568879.1389,5183803.49105,-43.49804758,172.61506457
POINT (172.55741654405 -43.5324798994711),321000,Sockburn North,1564238.80505,5179956.32175,-43.5324799,172.55741654
POINT (172.533091331497 -43.5482943524903),321100,Hornby South,1562283.1604,5178189.2392,-43.54829435,172.53309133
POINT (172.578264594893 -43.5233612753623),321200,Ilam University,1565918.21655,5180977.77625,-43.52336127,172.57826459
POINT (172.667795996772 -43.477139606043),321300,Prestons,1573133.05175,5186143.85215,-43.47713961,172.667796
POINT (172.608746537018 -43.5076195439645),321400,Strowan,1568373.3415,5182738.0646,-43.50761954,172.60874654
POINT (172.59670818504 -43.5158088047212),321500,Fendalton,1567404.6378,5181823.93295,-43.5158088,172.59670819
POINT (172.674482396348 -43.4677385339016),321600,Waitikiri,1573669.7326,5187190.0484,-43.46773853,172.6744824
POINT (172.638193275394 -43.4929266151454),321700,Mairehau North,1570746.5536,5184380.60365,-43.49292661,172.63819328
POINT (172.576401995648 -43.5294222358771),321800,Bush Inn,1565771.12115,5180303.8891,-43.52942223,172.576402
POINT (172.538490750772 -43.5527261604401),321900,Awatea North,1562722.0571,5177699.4808,-43.55272616,172.53849075
POINT (172.569010197918 -43.5351490330655),322000,Upper Riccarton,1565177.1209,5179664.80965,-43.53514903,172.5690102
POINT (172.630507306996 -43.5022148973783),322100,Malvern,1570129.69235,5183346.33485,-43.5022149,172.63050731
POINT (172.622674827925 -43.5065040647722),322200,Rutland,1569498.6629,5182867.1467,-43.50650406,172.62267483
POINT (172.563504958911 -43.5449148981756),322300,Sockburn South,1564738.0031,5178577.90305,-43.5449149,172.56350496
POINT (172.594471890108 -43.5247324952663),322400,Deans Bush,1567228.72325,5180832.00205,-43.52473249,172.59447189
POINT (172.552754660383 -43.5486957611176),322500,Wigram North,1563871.80375,5178153.3895,-43.54869576,172.55275466
POINT (172.608409400736 -43.5193440024051),322600,Holmwood,1568352.21675,5181435.83625,-43.519344,172.6084094
POINT (172.580501850219 -43.5350112895257),322700,Wharenui,1566105.54085,5179684.85405,-43.53501129,172.58050185
POINT (172.548341483455 -43.5534730606734),322800,Wigram West,1563518.1915,5177620.8996,-43.55347306,172.54834148
POINT (172.543562241816 -43.5606193861491),322900,Awatea South,1563136.5143,5176825.1255,-43.56061939,172.54356224
POINT (172.619113311845 -43.5163520653427),323000,Merivale,1569215.771,5181772.13205,-43.51635206,172.61911331
POINT (172.645391153424 -43.5020858261152),323100,Mairehau South,1571332.8632,5183365.9033,-43.50208583,172.64539115
POINT (172.606693889098 -43.526383338023),323200,Mona Vale,1568217.26715,5180653.4034,-43.52638334,172.60669389
POINT (172.591387968024 -43.5341439289168),323300,Riccarton West,1566984.64105,5179785.56055,-43.53414393,172.59138797
POINT (172.656958074593 -43.4994680354982),323400,Shirley West,1572266.7537,5183660.54925,-43.49946804,172.65695807
POINT (172.583310911815 -43.5420846150369),323500,Middleton,1566336.44205,5178900.43885,-43.54208461,172.58331091
POINT (172.554728532659 -43.5563767476043),323600,Wigram South,1564035.82,5177301.2006,-43.55637675,172.55472853
POINT (172.6971588114 -43.4753766704313),323700,Queenspark,1575507.05415,5186348.69485,-43.47537667,172.69715881
POINT (172.637291128775 -43.5100332053092),323800,St Albans North,1570681.8906,5182480.4593,-43.5100332,172.63729113
POINT (172.628683166967 -43.5153056831557),323900,St Albans West,1569988.713,5181891.83765,-43.51530568,172.62868317
POINT (172.688700139515 -43.4856038782224),324000,Travis Wetlands,1574827.18665,5185210.36145,-43.48560388,172.68870014
POINT (172.561912780175 -43.553331995818),324100,Wigram East,1564614.3043,5177642.4309,-43.55333199,172.56191278
POINT (172.599075045145 -43.5305767545909),324200,Riccarton Central,1567603.8388,5180184.749,-43.53057675,172.59907505
POINT (172.54947089645 -43.5694368464845),324300,Oaklands West,1563619.02495,5175848.4657,-43.56943685,172.5494709
POINT (172.601968311968 -43.5344407608601),324400,Riccarton South,1567839.67855,5179756.73965,-43.53444076,172.60196831
POINT (172.540470117896 -43.5796240066577),324500,Halswell West,1562898.4512,5174713.1044,-43.57962401,172.54047012
POINT (172.667253050565 -43.498425608445),324600,Shirley East,1573098.5894,5183779.69795,-43.49842561,172.66725305
POINT (172.560643827842 -43.5595003061706),324700,Broken Run,1564515.4267,5176956.8418,-43.55950031,172.56064383
POINT (172.637590457234 -43.5171441002602),324800,St Albans East,1570709.52495,5181690.8399,-43.5171441,172.63759046
POINT (172.61981251755 -43.5305379195378),324900,Hagley Park,1569279.4819,5180196.92895,-43.53053792,172.61981252
POINT (172.583781832172 -43.5531099531177),325000,Hillmorton,1566380.6153,5177676.16485,-43.55310995,172.58378183
POINT (172.708066587495 -43.4805925289684),325100,Parklands,1576391.27575,5185772.5842,-43.48059253,172.70806659
POINT (172.610702659313 -43.5324522713782),325200,Riccarton East,1568544.36685,5179980.91885,-43.53245227,172.61070266
POINT (172.64705847317 -43.5143517316153),325300,Edgeware,1571473.4292,5182004.2454,-43.51435173,172.64705847
POINT (172.567323880673 -43.5644543417259),325400,Aidanfield,1565057.8046,5176409.47885,-43.56445434,172.56732388
POINT (172.607942259229 -43.5388244840833),325500,Tower Junction,1568324.65905,5179272.1806,-43.53882448,172.60794226
POINT (172.684888948989 -43.4955545906383),325600,Burwood,1574523.183,5184104.0964,-43.49555459,172.68488895
POINT (172.630651900112 -43.5278060877749),325700,Christchurch Central-West,1570153.9967,5180504.2686,-43.52780609,172.6306519
POINT (172.640317076571 -43.5233108561577),325800,Christchurch Central-North,1570932.85515,5181006.92515,-43.52331085,172.64031708
POINT (172.658626269763 -43.5129708765331),325900,Richmond North (Christchurch City),1572407.7702,5182161.5016,-43.51297088,172.65862627
POINT (172.719462578552 -43.4812427306019),326000,Waimairi Beach,1577313.116,5185703.54235,-43.48124273,172.71946258
POINT (172.613619036052 -43.544992064922),326100,Addington West,1568786.4828,5178589.36145,-43.54499206,172.61361904
POINT (172.694365076188 -43.4989330206708),326200,Otakaro-Avon River Corridor,1575290.7086,5183731.7511,-43.49893302,172.69436508
POINT (172.561908985699 -43.5760997166206),326300,Oaklands East,1564627.3224,5175113.85825,-43.57609972,172.56190899
POINT (172.617689657135 -43.5412036504506),326400,Addington North,1569113.3913,5179011.6188,-43.54120365,172.61768966
POINT (172.671610056338 -43.5112581292155),326500,Dallington,1573456.46125,5182355.9398,-43.51125813,172.67161006
POINT (172.636016348593 -43.5324336842168),326600,Christchurch Central,1570589.732,5179992.2441,-43.53243368,172.63601635
POINT (172.590432281958 -43.5606063171542),326700,Hoon Hay West,1566921.89655,5176846.2913,-43.56060632,172.59043228
POINT (172.656270834627 -43.5213392096609),326800,Richmond South (Christchurch City),1572221.22635,5181231.3435,-43.52133921,172.65627083
POINT (172.604552302954 -43.5529939276763),326900,Spreydon West,1568058.2584,5177697.23875,-43.55299393,172.6045523
POINT (172.645528539488 -43.5288127999746),327000,Christchurch Central-East,1571356.6142,5180397.6941,-43.5288128,172.64552854
POINT (172.642402889103 -43.5381586119483),327100,Christchurch Central-South,1571108.505,5179358.6784,-43.53815861,172.64240289
POINT (172.714754023885 -43.4911035428596),327200,North Beach,1576936.08995,5184607.12805,-43.49110354,172.71475402
POINT (172.578011896901 -43.5739490401806),327300,Halswell North,1565926.30455,5175359.4386,-43.57394904,172.5780119
POINT (172.623057871211 -43.5451456038255),327400,Addington East,1569549.07035,5178575.80885,-43.5451456,172.62305787
POINT (172.69299143735 -43.5077273074739),327500,Avondale (Christchurch City),1575183.2583,5182754.66475,-43.50772731,172.69299144
POINT (172.620138608741 -43.5515597408759),327600,Spreydon North,1569316.49405,5177862.38745,-43.55155974,172.62013861
POINT (172.600143164759 -43.564783850665),327700,Hoon Hay East,1567708.41305,5176386.15455,-43.56478385,172.60014316
POINT (172.670567200586 -43.5234274317594),327800,Avonside,1573377.51865,5181004.10235,-43.52342743,172.6705672
POINT (172.65902570133 -43.5297622187424),327900,Linwood West,1572447.69735,5180296.8116,-43.52976222,172.6590257
POINT (172.565282630282 -43.5894555161038),328000,Halswell South,1564907.4788,5173631.99565,-43.58945552,172.56528263
POINT (172.637664398141 -43.5436072545753),328100,Sydenham Central,1570728.302,5178751.90095,-43.54360725,172.6376644
POINT (172.613343068952 -43.5582284994385),328200,Spreydon South,1568771.02435,5177119.23025,-43.5582285,172.61334307
POINT (172.717007415447 -43.5023855768733),328300,Rawhiti,1577122.5505,5183354.78915,-43.50238558,172.71700742
POINT (172.689822915456 -43.5184516321592),328400,Wainoni,1574931.5732,5181562.6889,-43.51845163,172.68982292
POINT (172.672218031246 -43.5280309224127),328500,Linwood North,1573512.94175,5180493.37185,-43.52803092,172.67221803
POINT (172.705323182291 -43.510603582444),328600,Aranui,1576181.2146,5182438.834,-43.51060358,172.70532318
POINT (172.633167944822 -43.550855100395),328700,Sydenham West,1570368.6012,5177945.36945,-43.5508551,172.63316794
POINT (172.653456699768 -43.5413883966682),328800,Lancaster Park,1572003.0753,5179003.7622,-43.5413884,172.6534567
POINT (172.663746793869 -43.5368595675739),328900,Phillipstown,1572832.37,5179510.1414,-43.53685957,172.66374679
POINT (172.583900202803 -43.5966683225253),329000,Kennedys Bush,1566414.3935,5172838.6353,-43.59666832,172.5839002
POINT (172.629503379674 -43.5592472431551),329100,Somerfield East,1570076.74315,5177012.03215,-43.55924724,172.62950338
POINT (172.619248756774 -43.5659024068188),329200,Somerfield West,1569251.9102,5176269.17205,-43.56590241,172.61924876
POINT (172.682874286353 -43.5295996805909),329300,Linwood East,1574374.70585,5180322.48525,-43.52959968,172.68287429
POINT (172.643565180614 -43.5505446374767),329400,Sydenham North,1571208.30595,5177983.5016,-43.55054464,172.64356518
POINT (172.611573899852 -43.5718848985198),329500,Hoon Hay South,1568635.22055,5175601.8922,-43.5718849,172.6115739
POINT (172.659834077326 -43.543168598468),329600,Charleston (Christchurch City),1572519.10685,5178808.1818,-43.5431686,172.65983408
POINT (172.641303949352 -43.5548207350488),329700,Sydenham South,1571027.6992,5177507.81625,-43.55482073,172.64130395
POINT (172.705286683479 -43.5199240703282),329800,Bexley,1576181.9305,5181403.70485,-43.51992407,172.70528668
POINT (172.653282120819 -43.5505676166556),329900,Waltham,1571993.22125,5177984.26795,-43.55056762,172.65328212
POINT (172.609470811867 -43.5847836508845),330000,Westmorland,1568472.13045,5174168.56485,-43.58478365,172.60947081
POINT (172.675242015238 -43.5409201146525),330100,Woolston North,1573762.88945,5179062.8719,-43.54092011,172.67524201
POINT (172.729511953876 -43.5136851421154),330200,New Brighton,1578137.51095,5182103.2402,-43.51368514,172.72951195
POINT (172.622745964349 -43.5739884416978),330300,Cashmere West,1569538.4077,5175372.42835,-43.57398844,172.62274596
POINT (172.683672159735 -43.5366933058765),330400,Bromley South,1574442.1737,5179534.92135,-43.53669331,172.68367216
POINT (172.668316039499 -43.5479575795787),330500,Ensors,1573206.45845,5178279.0899,-43.54795758,172.66831604
POINT (172.642824590028 -43.5634020429139),330600,Beckenham,1571154.6173,5176555.31085,-43.56340204,172.64282459
POINT (172.706292723988 -43.534821450507),330700,Bromley North,1576269.07755,5179749.5094,-43.53482145,172.70629272
POINT (172.653955597541 -43.5572164003909),330800,St Martins,1572050.6956,5177246.086,-43.5572164,172.6539556
POINT (172.662043856217 -43.5560822726765),330900,Opawa,1572703.45625,5177374.72835,-43.55608227,172.66204386
POINT (172.676061062093 -43.5516183357265),331000,Woolston West,1573833.68805,5177874.99575,-43.55161834,172.67606106
POINT (172.686898450185 -43.5487413614852),331100,Woolston East,1574707.8804,5178197.8631,-43.54874136,172.68689845
POINT (172.650929898885 -43.5690053495092),331200,Huntsbury,1571811.8131,5175935.79105,-43.56900535,172.6509299
POINT (172.640621385653 -43.5780058581186),331300,Cashmere East,1570983.69885,5174932.6512,-43.57800586,172.64062139
POINT (172.670139283795 -43.5603820943057),331400,Hillsborough (Christchurch City),1573359.21465,5176899.8191,-43.56038209,172.67013928
POINT (172.68421206825 -43.5612302586365),331500,Woolston South,1574496.1438,5176810.03555,-43.56123026,172.68421207
POINT (172.684001958341 -43.5955143541339),331600,Port Hills,1574493.65085,5173002.3912,-43.59551435,172.68400196
POINT (172.739176926549 -43.5312961661236),331700,South New Brighton,1578924.82445,5180149.87935,-43.53129617,172.73917693
POINT (172.700203407768 -43.5601043609334),331800,Brookhaven-Ferrymead,1575787.19575,5176939.85815,-43.56010436,172.70020341
POINT (172.71241055397 -43.5776305914298),331900,Heathcote Valley,1576779.82925,5174996.88705,-43.57763059,172.71241055
POINT (172.718902281513 -43.5643371925601),332000,Mount Pleasant,1577298.98365,5176475.03835,-43.56433719,172.71890228
POINT (172.731756461131 -43.5656724113192),332100,Redcliffs,1578337.5462,5176330.1795,-43.56567241,172.73175646
POINT (172.639753723997 -43.632542301916),332200,Governors Bay,1570939.9088,5168875.5192,-43.6325423,172.63975372
POINT (172.906719795225 -43.6520516243277),332300,Inlets other Christchurch City,1592477.7754,5166767.611,-43.65205162,172.9067198
POINT (172.74783696321 -43.5718707813509),332400,Clifton Hill,1579638.24245,5175645.8565,-43.57187078,172.74783696
POINT (172.706491720244 -43.6070273036993),332500,Lyttelton,1576313.4704,5171730.42005,-43.6070273,172.70649172
POINT (172.781923882371 -43.6091124718335),332600,Inlet Port Lyttelton,1582401.56125,5171517.5853,-43.60911247,172.78192388
POINT (172.76356249736 -43.5749336451269),332700,Sumner,1580909.0219,5175309.42815,-43.57493364,172.7635625
POINT (172.712982191846 -43.6715357791143),332800,Teddington,1576862.02875,5164567.88565,-43.67153578,172.71298219
POINT (172.735081813364 -43.630704109015),332900,Diamond Harbour,1578629.11935,5169108.61905,-43.63070411,172.73508181
POINT (172.55649640862 -43.7983613595711),333000,Inland water Lake Ellesmere/Te Waihora South,1564322.2777,5150426.75055,-43.79836136,172.55649641
POINT (172.726338333399 -43.7808184183198),333100,Banks Peninsula South,1577978.80635,5152434.3189,-43.78081842,172.72633833
POINT (172.931296651252 -43.6758196073521),333200,Eastern Bays-Banks Peninsula,1594461.86715,5164129.84305,-43.67581961,172.93129665
POINT (172.95321591202 -43.8417528114097),333300,Akaroa Harbour,1596239.1723,5145702.01805,-43.84175281,172.95321591
POINT (172.921851337738 -43.8363344773607),333400,Inlet Akaroa Harbour,1593717.30285,5146301.8995,-43.83633448,172.92185134
POINT (172.968539081423 -43.8071260509032),333500,Akaroa,1597469.4921,5149548.4001,-43.80712605,172.96853908
POINT (171.787135743782 -43.4828866528244),333800,Glenroy-Hororata,1501918.71395,5184844.7692,-43.48288665,171.78713574
POINT (172.013645577569 -43.4731808777225),333900,Glentunnel,1520223.33615,5186164.61895,-43.47318088,172.01364558
POINT (172.099916960724 -43.4979611672124),334000,Darfield,1527230.781,5183491.59545,-43.49796117,172.09991696
POINT (172.1996651458 -43.474843850704),334100,Kirwee,1535270.49405,5186141.34335,-43.47484385,172.19966515
POINT (172.037415747925 -43.6585748489016),334200,Bankside,1522384.3086,5165597.2376,-43.65857485,172.03741575
POINT (172.150865181587 -43.5645902678768),334300,Charing Cross,1531425.3585,5176135.09715,-43.56459027,172.15086518
POINT (172.350288225111 -43.4923711438042),334400,Halkett,1547467.81415,5184300.86395,-43.49237114,172.35028822
POINT (172.319447431108 -43.5694117184124),334500,Newtons Road,1545044.18685,5175724.88555,-43.56941172,172.31944743
POINT (172.365187216932 -43.5256962322846),334600,West Melton,1548700.70135,5180609.12115,-43.52569623,172.36518722
POINT (172.30295865871 -43.6151388891131),334700,Burnham Camp,1543755.2891,5170635.38095,-43.61513889,172.30295866
POINT (172.371000144212 -43.5840020054761),334800,Rolleston Izone,1549219.43065,5174137.28135,-43.584002,172.37100014
POINT (172.363406699742 -43.6008634834737),334900,Rolleston North West,1548620.7406,5172259.97435,-43.60086348,172.3634067
POINT (172.375565914808 -43.655580553559),335000,Springston,1549647.80745,5166190.49695,-43.65558055,172.37556591
POINT (172.375698150866 -43.6004964216046),335100,Rolleston Central,1549612.47565,5172308.26855,-43.60049642,172.37569815
POINT (172.396025871635 -43.5905954288163),335200,Rolleston North East,1551245.13985,5173420.0031,-43.59059543,172.39602587
POINT (172.374585226645 -43.6149096976328),335300,Rolleston South West,1549534.7031,5170706.8477,-43.6149097,172.37458523
POINT (172.210238443976 -43.792544116877),335400,Southbridge,1536461.2724,5150865.3443,-43.79254412,172.21023844
POINT (172.4018365265 -43.610581759933),335500,Rolleston South East,1551730.1783,5171203.7079,-43.61058176,172.40183653
POINT (172.464875540067 -43.5954192069169),335600,Trents,1556806.37985,5172922.36805,-43.59541921,172.46487554
POINT (172.507836289668 -43.5786533330075),335700,Prebbleton,1560263.0178,5174805.8221,-43.57865333,172.50783629
POINT (172.338156468545 -43.7259811224915),335800,Irwell,1546693.625,5158348.28495,-43.72598112,172.33815647
POINT (172.524763780889 -43.6393504842295),335900,Ladbrooks,1561668.3003,5168072.72845,-43.63935048,172.52476378
POINT (172.477911992802 -43.6434557121953),336000,Lincoln West,1557892.18155,5167594.0994,-43.64345571,172.47791199
POINT (172.493691686759 -43.6385329963593),336100,Lincoln East,1559161.52415,5168148.70415,-43.638533,172.49369169
POINT (172.296619381607 -43.7602355964098),336200,Leeston,1543380.4206,5154516.3233,-43.7602356,172.29661938
POINT (172.584482877499 -43.6662486897097),336300,Tai Tapu,1566500.0949,5165111.2228,-43.66624869,172.58448288
POINT (172.526932094308 -43.7190867388046),336400,Motukarara,1561893.69025,5159218.0818,-43.71908674,172.52693209
POINT (172.446047296703 -43.7799741969169),336500,Inland water Lake Ellesmere/Te Waihora North,1555423.50555,5152415.3707,-43.7799742,172.4460473
POINT (171.129452830878 -43.4494044080348),336600,Ashburton Lakes,1448649.1543,5187578.2699,-43.44940441,171.12945283
POINT (171.773554589638 -43.6645563371335),336700,Cairnbrae,1501118.16995,5164652.2998,-43.66455634,171.77355459
POINT (171.431819814027 -43.7849225786346),336800,Ashburton Forks,1473818.566,5150819.8742,-43.78492258,171.43181981
POINT (171.642679844585 -43.6330193501068),336900,Methven,1490509.05515,5167990.57995,-43.63301935,171.64267984
POINT (171.49741747783 -44.036563733838),337000,Ealing-Lowcliffe,1479605.30175,5122968.59905,-44.03656373,171.49741748
POINT (171.665005189232 -43.9589770449742),337100,Eiffelton,1492893.8903,5131817.2476,-43.95897704,171.66500519
POINT (171.966464857488 -43.8250624849201),337200,Chertsey,1516893.96555,5147037.7183,-43.82506248,171.96646486
POINT (171.828290968397 -43.9631859823731),337300,Winchmore-Wakanui,1506000.9557,5131548.7247,-43.96318598,171.82829097
POINT (171.745125620518 -43.8820565823712),337400,Allenton North,1499192.14715,5140461.4577,-43.88205658,171.74512562
POINT (171.732326630363 -43.8905411617382),337500,Allenton South,1498178.4148,5139503.4118,-43.89054116,171.73232663
POINT (172.009034253988 -43.7470063727695),337600,Rakaia,1520213.19995,5155748.8505,-43.74700637,172.00903425
POINT (171.789458663343 -43.8917970745812),337700,Ashburton North,1502769.4243,5139432.73615,-43.89179707,171.78945866
POINT (171.757564462236 -43.8911829961953),337800,Allenton East,1500206.64335,5139462.91525,-43.89118299,171.75756446
POINT (171.723703654096 -43.9126432709363),337900,Tinwald North,1497523.72295,5137037.9354,-43.91264327,171.72370365
POINT (171.73537845723 -43.9025248069315),338000,Ashburton Central,1498443.9164,5138176.182,-43.90252481,171.73537846
POINT (171.744312282528 -43.8985464456594),338100,Ashburton West,1499154.64045,5138628.98995,-43.89854645,171.74431228
POINT (171.718221455982 -43.9247881420589),338200,Tinwald South,1497104.47895,5135682.22095,-43.92478814,171.71822146
POINT (171.757998437588 -43.9029367551325),338300,Ashburton East,1500261.1249,5138157.98635,-43.90293675,171.75799844
POINT (171.765810853344 -43.9002562139889),338400,Netherby,1500884.05675,5138465.10825,-43.90025621,171.76581085
POINT (171.75646729191 -43.9115886348884),338500,Hampstead,1500152.6313,5137195.19805,-43.91158863,171.75646729
POINT (170.890875819677 -43.6846930866715),338600,Ben McLeod,1430008.08615,5160985.1027,-43.68469309,170.89087582
POINT (171.057977286429 -44.0604499714107),338700,Arundel,1444457.20195,5119579.57435,-44.06044997,171.05797729
POINT (171.014462418624 -44.2718929242656),338800,Levels Valley,1441539.19845,5096010.8495,-44.27189292,171.01446242
POINT (171.238541667729 -44.0941033761432),338900,Geraldine,1458999.30775,5116166.8075,-44.09410338,171.23854167
POINT (171.325757260889 -44.1103561785852),339000,Rangitata,1466017.5049,5114507.2834,-44.11035618,171.32575726
POINT (171.378333912417 -44.185395973978),339100,Waitohi (Timaru District),1470389.3812,5106256.7143,-44.18539597,171.37833391
POINT (171.136009695988 -44.2566216428684),339200,Pleasant Point,1451201.1482,5097934.66645,-44.25662164,171.1360097
POINT (171.276600853981 -44.2369715434634),339300,Temuka West,1462378.55155,5100362.56235,-44.23697154,171.27660085
POINT (171.146765873308 -44.3727875149006),339400,Hadlow,1452351.46685,5085050.93895,-44.37278751,171.14676587
POINT (171.255263626443 -44.2943329570179),339500,Levels,1460810.12345,5093955.19205,-44.29433296,171.25526363
POINT (171.297836772194 -44.2472592165506),339600,Temuka East,1464098.04465,5099255.24635,-44.24725922,171.29783677
POINT (171.185388931451 -44.3730615225455),339700,Gleniti North,1455429.2931,5085089.4057,-44.37306152,171.18538893
POINT (171.247813357631 -44.3533336162667),339800,Washdyke,1460355.83555,5087388.99835,-44.35333362,171.24781336
POINT (171.175258210569 -44.4401561215674),339900,Fairview,1454788.3102,5077618.80735,-44.44015612,171.17525821
POINT (171.196365868205 -44.3836929051908),340000,Gleniti South,1456329.84405,5083927.8269,-44.3836929,171.19636587
POINT (171.20852651512 -44.3874493555697),340100,Glenwood,1457307.64775,5083531.8372,-44.38744935,171.20852652
POINT (171.224624843099 -44.3795681184378),340200,Marchwiel West,1458570.9228,5084435.1855,-44.37956812,171.22462484
POINT (171.235345383889 -44.3770471603531),340300,Marchwiel East,1459418.90985,5084733.6628,-44.37704716,171.23534538
POINT (171.223187329554 -44.3861515650091),340400,Highfield North,1458472.27435,5083701.4357,-44.38615156,171.22318733
POINT (171.217806600667 -44.3935282781664),340500,Highfield South,1458061.51695,5082872.74105,-44.39352828,171.2178066
POINT (171.242032674552 -44.3836581623284),340600,Waimataitai-Maori Hill,1459967.41975,5084010.7936,-44.38365816,171.24203267
POINT (171.230450714915 -44.3959659253633),340700,Fraser Park,1459074.3864,5082623.8179,-44.39596592,171.23045071
POINT (171.241695895165 -44.3954871207001),340800,Seaview,1459968.80845,5082696.29715,-44.39548712,171.24169589
POINT (171.257463092676 -44.3904458089023),340900,Inlet Port Timaru,1461212.59775,5083283.1163,-44.39044581,171.25746309
POINT (171.232011317808 -44.4062343766562),341000,Watlington,1459223.3058,5081485.91615,-44.40623438,171.23201132
POINT (171.251417501611 -44.3983839942404),341100,Timaru Central,1460749.9144,5082391.1038,-44.39838399,171.2514175
POINT (171.260940502047 -44.4142046176064),341200,Timaru East,1461545.62765,5080649.95235,-44.41420462,171.2609405
POINT (171.246329210631 -44.4046903509938),341300,Parkside,1460359.70645,5081681.9464,-44.40469035,171.24632921
POINT (171.247262220239 -44.4117460489885),341400,Kensington (Timaru District),1460450.7823,5080899.81235,-44.41174605,171.24726222
POINT (170.305837824791 -43.9329966913212),341500,Mackenzie Lakes,1383751.92235,5132040.1838,-43.93299669,170.30583782
POINT (170.168604918353 -44.0540593909191),341600,Inland water Lake Pukaki,1373198.4536,5118224.62155,-44.05405939,170.16860492
POINT (170.523067038072 -43.8882145365729),341700,Inland water Lake Tekapo,1401039.1313,5137560.4416,-43.88821454,170.52306704
POINT (170.093768471032 -44.2685566326626),341800,Twizel,1368046.36665,5094190.39085,-44.26855663,170.09376847
POINT (171.068571182587 -43.8561872999007),341900,Opua (Mackenzie District),1444774.646,5142286.8548,-43.8561873,171.06857118
POINT (170.593143736728 -44.5949764011697),342100,Hakataramea,1408970.3515,5059223.11605,-44.5949764,170.59314374
POINT (170.939761749361 -44.4996278743294),342200,Maungati,1436213.98155,5070567.74725,-44.49962787,170.93976175
POINT (171.109642268323 -44.490214453787),342300,Lyalldale,1449695.15155,5071939.8508,-44.49021445,171.10964227
POINT (171.051139331499 -44.6881376922944),342400,Makikihi-Willowbridge,1445568.6523,5049845.2181,-44.68813769,171.05113933
POINT (171.047793965839 -44.7220296353632),342500,Waimate North,1445393.82965,5046074.0734,-44.72202963,171.04779397
POINT (171.001032881467 -44.8537256840046),342600,Morven-Glenavy-Ikawai,1442050.25185,5031354.89085,-44.85372568,171.00103288
POINT (171.038325276317 -44.732404956944),342700,Waimate West,1444671.72755,5044903.52495,-44.73240496,171.03832528
POINT (171.047347288365 -44.7377060248919),342800,Waimate East,1445400.23685,5044331.8484,-44.73770602,171.04734729
POINT (-175.932647222587 -44.0900088206733),342900,Oceanic Chatham Islands,2486126.7716,5058201.52725,-44.09000893,-175.93264637
POINT (-176.367963334859 -43.7798713950124),343000,Chatham Islands,2455752.33985,5097314.9788,-43.77987148,-176.36796277
POINT (169.950563419944 -44.4747130611004),343100,Aviemore,1357469.64525,5070875.77815,-44.47471306,169.95056342
POINT (169.846739519735 -44.2209487105667),343200,Inland water Lake Ohau,1348126.593,5098750.1096,-44.22094871,169.84673952
POINT (170.502109015112 -44.894349959434),343300,Danseys Pass,1402766.19915,5025750.41775,-44.89434996,170.50210901
POINT (170.697417811404 -45.0621390943313),343400,Ngapara,1418717.6042,5007567.46015,-45.06213909,170.69741781
POINT (171.020356863017 -45.0023934061742),343500,Lower Waitaki,1443980.29135,5014877.3676,-45.00239341,171.02035686
POINT (170.551595496979 -45.3924414226923),343600,Waihemo,1408350.84045,4970536.6844,-45.39244142,170.5515955
POINT (170.705344085109 -45.27731871546),343700,Maheno,1420020.9573,4983680.8392,-45.27731871,170.70534409
POINT (170.930719049329 -45.0890846523924),343800,Weston,1437161.99035,5005070.4072,-45.08908465,170.93071905
POINT (171.000036903609 -45.0640447109482),343900,Oamaru North Milner Park,1442548.0418,5007989.3039,-45.06404471,171.0000369
